"date,time,abbreviation_canton,ncumul_conf,current_hosp,new_hosp,current_icu,ncumul_released,ncumul_deceased,nneg_test,num_isolated,total_vaccinations,first_doses,second_doses,third_doses,booster_first,booster_second,doses_delivered,source"
"2022-12-23,10:00,TG,141030,36,3,3,3438,726,157,,480643,176234,165708,1654,113937,23110,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-12-24,10:00,TG,141046,31,1,3,3444,726,84,,480671,176234,165708,1655,113946,23128,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-12-25,10:00,TG,141059,35,6,2,3446,727,50,,480674,176234,165708,1655,113946,23131,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-12-26,10:00,TG,141069,38,3,2,3446,727,64,,480674,176234,165708,1655,113946,23131,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-12-27,10:00,TG,141102,37,6,3,3453,728,136,,480688,176234,165708,1655,113947,23144,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-12-28,10:00,TG,141121,35,2,3,3457,728,97,,480707,176234,165708,1655,113951,23159,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-12-29,10:00,TG,141144,36,5,2,3461,728,75,,480722,176234,165709,1655,113952,23172,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-12-30,10:00,TG,141158,30,2,2,3469,728,99,,480728,176234,165709,1655,113952,23178,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-12-31,10:00,TG,141170,26,2,4,3475,728,73,,480728,176234,165709,1655,113952,23178,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2023-01-01,10:00,TG,141175,28,2,4,3475,728,36,,480728,176234,165709,1655,113952,23178,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2023-01-02,10:00,TG,141183,30,3,5,3476,729,51,,480728,176234,165709,1655,113952,23178,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2023-01-03,10:00,TG,141194,21,0,5,3485,729,89,,480732,176234,165709,1655,113954,23180,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2023-01-04,10:00,TG,141199,18,1,2,3489,729,65,,480827,176237,165709,1655,113992,23234,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2023-01-05,10:00,TG,141206,19,3,2,3491,729,64,,480857,176238,165709,1655,113992,23263,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2023-01-06,10:00,TG,141212,18,2,2,3494,729,55,,480873,176238,165709,1655,113994,23277,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2023-01-07,10:00,TG,141214,18,1,2,3495,729,28,,480948,176239,165709,1658,114020,23322,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2023-01-08,10:00,TG,141220,17,0,2,3496,729,28,,480961,176239,165709,1658,114020,23335,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2023-01-09,10:00,TG,141221,17,0,2,3496,729,,,,,,,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
